timestamp,source_ip,username,event_type,destination_port,geo_location
2026-08-18 16:11:02,192.0.2.8,dave,login_failed,22,JP
2026-08-18 16:11:09,192.0.2.85,carol,login_failed,24707,BR
2026-08-18 16:11:15,192.0.2.88,frank,login_success,443,US
2026-08-18 16:11:21,192.0.2.124,dave,login_success,3389,US
2026-08-18 16:11:25,192.0.2.204,bob,login_success,25809,IN
2026-08-18 16:11:46,192.0.2.24,carol,login_success,80,DE
2026-08-18 16:11:57,192.0.2.53,frank,login_success,36502,DE
2026-08-18 16:12:06,192.0.2.122,carol,login_success,49370,US
2026-08-18 16:12:10,192.0.2.202,eve,login_failed,8080,BR
2026-08-18 16:12:11,192.0.2.123,alice,login_success,6878,US
2026-08-18 16:12:23,192.0.2.158,carol,login_success,22,CN
2026-08-18 16:12:27,192.0.2.182,frank,login_failed,8080,BR
2026-08-18 16:12:28,192.0.2.53,frank,login_success,26424,BR
2026-08-18 16:12:37,192.0.2.70,mallory,login_failed,80,DE
2026-08-18 16:12:50,192.0.2.26,mallory,login_failed,3389,DE
2026-08-18 16:12:54,192.0.2.67,bob,login_success,443,IN
2026-08-18 16:13:04,192.0.2.88,dave,login_success,80,JP
2026-08-18 16:13:34,192.0.2.65,alice,login_success,8080,IN
2026-08-18 16:13:47,192.0.2.249,frank,login_success,8080,JP
2026-08-18 16:13:53,192.0.2.101,dave,login_success,80,JP
2026-08-18 16:14:33,192.0.2.222,alice,login_success,3389,IN
2026-08-18 16:14:47,192.0.2.133,carol,login_success,3389,IN
2026-08-18 16:14:56,192.0.2.180,alice,login_success,443,BR
2026-08-18 16:14:58,192.0.2.28,eve,login_failed,80,US
2026-08-18 16:15:07,192.0.2.96,dave,login_success,3389,DE
2026-08-18 16:15:25,192.0.2.80,frank,login_failed,80,JP
2026-08-18 16:15:29,192.0.2.206,frank,login_failed,3389,BR
2026-08-18 16:15:34,192.0.2.39,bob,login_success,11038,DE
2026-08-18 16:15:35,192.0.2.224,carol,login_success,443,BR
2026-08-18 16:15:47,192.0.2.195,frank,login_success,22,US
2026-08-18 16:15:50,192.0.2.61,mallory,login_success,8080,BR
2026-08-18 16:15:52,192.0.2.228,eve,login_failed,22,DE
2026-08-18 16:16:02,192.0.2.201,bob,login_failed,22,BR
2026-08-18 16:16:20,192.0.2.32,alice,login_success,80,DE
2026-08-18 16:16:26,192.0.2.183,dave,login_success,22,IN
2026-08-18 16:16:31,192.0.2.192,eve,login_success,3389,JP
2026-08-18 16:16:39,192.0.2.115,bob,login_success,8080,CN
2026-08-18 16:17:19,192.0.2.126,frank,login_success,8080,US
2026-08-18 16:17:28,192.0.2.190,frank,login_failed,7037,BR
2026-08-18 16:17:36,192.0.2.145,bob,login_failed,3389,BR
2026-08-18 16:17:38,192.0.2.148,frank,login_success,3389,JP
2026-08-18 16:17:40,192.0.2.19,alice,login_success,8080,CN
2026-08-18 16:17:40,192.0.2.119,mallory,login_success,6951,BR
2026-08-18 16:17:45,192.0.2.183,carol,login_success,80,BR
2026-08-18 16:17:48,192.0.2.106,carol,login_success,22,US
2026-08-18 16:17:58,192.0.2.218,eve,login_success,22,DE
2026-08-18 16:18:01,192.0.2.68,bob,login_success,8080,IN
2026-08-18 16:18:08,192.0.2.97,frank,login_success,3389,IN
2026-08-18 16:18:15,192.0.2.197,mallory,login_success,8080,CN
2026-08-18 16:18:17,192.0.2.102,dave,login_success,22,CN
2026-08-18 16:19:13,192.0.2.153,mallory,login_success,3389,JP
2026-08-18 16:19:16,192.0.2.168,eve,login_failed,22,BR
2026-08-18 16:19:41,192.0.2.5,carol,login_success,8080,CN
2026-08-18 16:19:50,192.0.2.189,frank,login_success,22,DE
2026-08-18 16:20:02,192.0.2.183,dave,login_failed,22,US
2026-08-18 16:20:03,192.0.2.82,bob,login_success,3389,US
2026-08-18 16:20:19,192.0.2.205,eve,login_failed,3389,IN
2026-08-18 16:20:36,192.0.2.97,dave,login_success,22,US
2026-08-18 16:21:00,192.0.2.24,frank,login_success,3389,BR
2026-08-18 16:21:09,192.0.2.33,frank,login_failed,80,BR
2026-08-18 16:21:20,192.0.2.190,eve,login_success,22,CN
2026-08-18 16:21:24,192.0.2.140,alice,login_failed,8080,DE
2026-08-18 16:21:29,192.0.2.116,eve,login_success,8080,JP
2026-08-18 16:21:32,192.0.2.72,mallory,login_success,3389,CN
2026-08-18 16:21:50,192.0.2.43,carol,login_failed,22,CN
2026-08-18 16:22:10,192.0.2.192,frank,login_failed,3389,JP
2026-08-18 16:22:32,192.0.2.193,frank,login_success,6640,IN
2026-08-18 16:22:40,192.0.2.236,dave,login_success,80,US
2026-08-18 16:22:59,192.0.2.200,bob,login_success,22,BR
2026-08-18 16:23:13,192.0.2.145,eve,login_success,3389,DE
2026-08-18 16:23:25,192.0.2.110,carol,login_failed,3389,BR
2026-08-18 16:23:37,192.0.2.53,frank,login_success,443,JP
2026-08-18 16:23:39,192.0.2.117,frank,login_failed,3389,CN
2026-08-18 16:23:49,192.0.2.42,bob,login_success,8080,DE
2026-08-18 16:23:49,192.0.2.113,carol,login_success,22,CN
2026-08-18 16:24:32,192.0.2.11,bob,login_failed,22,CN
2026-08-18 16:24:41,192.0.2.239,dave,login_success,8080,US
2026-08-18 16:24:56,192.0.2.89,eve,login_success,80,US
2026-08-18 16:25:08,192.0.2.16,frank,login_success,80,BR
2026-08-18 16:25:11,192.0.2.200,alice,login_success,6167,CN
2026-08-18 16:25:37,192.0.2.203,mallory,login_success,80,BR
2026-08-18 16:25:38,192.0.2.70,alice,login_success,80,CN
2026-08-18 16:25:44,192.0.2.5,carol,login_success,24314,IN
2026-08-18 16:25:45,192.0.2.29,bob,login_success,32366,US
2026-08-18 16:25:45,192.0.2.187,carol,login_failed,8080,JP
2026-08-18 16:25:58,192.0.2.194,eve,login_success,443,JP
2026-08-18 16:26:07,192.0.2.128,alice,login_success,23202,US
2026-08-18 16:26:23,192.0.2.8,bob,login_success,80,US
2026-08-18 16:26:31,192.0.2.126,mallory,login_failed,80,BR
2026-08-18 16:27:19,192.0.2.97,eve,login_success,80,IN
2026-08-18 16:27:22,192.0.2.203,frank,login_success,3389,JP
2026-08-18 16:27:33,192.0.2.70,dave,login_failed,3389,US
2026-08-18 16:27:34,192.0.2.3,dave,login_failed,3389,BR
2026-08-18 16:27:34,192.0.2.18,eve,login_success,443,BR
2026-08-18 16:27:53,192.0.2.74,frank,login_success,22,CN
2026-08-18 16:28:06,192.0.2.74,frank,login_success,3389,DE
2026-08-18 16:28:13,192.0.2.139,mallory,login_failed,22,BR
2026-08-18 16:28:22,192.0.2.36,carol,login_failed,443,CN
2026-08-18 16:28:49,192.0.2.95,carol,login_success,18520,CN
2026-08-18 16:28:53,192.0.2.139,alice,login_success,22,IN
2026-08-18 16:28:58,192.0.2.227,bob,login_failed,8080,DE
2026-08-18 16:29:02,192.0.2.27,bob,login_success,80,BR
2026-08-18 16:29:11,192.0.2.14,carol,login_success,443,US
2026-08-18 16:29:14,192.0.2.119,dave,login_success,61670,CN
2026-08-18 16:29:38,192.0.2.126,dave,login_success,3389,JP
2026-08-18 16:29:39,192.0.2.185,bob,login_success,8080,DE
2026-08-18 16:30:08,192.0.2.216,dave,login_failed,8080,BR
2026-08-18 16:30:23,192.0.2.14,dave,login_success,48602,DE
2026-08-18 16:30:26,192.0.2.59,alice,login_success,80,DE
2026-08-18 16:30:51,192.0.2.178,carol,login_failed,443,US
2026-08-18 16:30:55,192.0.2.109,carol,login_success,4598,BR
2026-08-18 16:31:05,192.0.2.29,bob,login_success,80,US
2026-08-18 16:31:08,192.0.2.95,bob,login_success,8080,CN
2026-08-18 16:31:20,192.0.2.22,eve,login_success,80,IN
2026-08-18 16:31:28,192.0.2.10,frank,login_failed,443,CN
2026-08-18 16:31:31,192.0.2.119,dave,login_success,32236,BR
2026-08-18 16:31:50,192.0.2.74,bob,login_success,22,DE
2026-08-18 16:32:08,192.0.2.17,carol,login_failed,80,BR
2026-08-18 16:32:09,192.0.2.13,dave,login_success,443,DE
2026-08-18 16:32:40,192.0.2.169,alice,login_success,44530,BR
2026-08-18 16:32:43,192.0.2.6,eve,login_success,31230,JP
2026-08-18 16:32:54,192.0.2.228,dave,login_success,8080,US
2026-08-18 16:33:01,192.0.2.16,carol,login_success,8080,IN
2026-08-18 16:33:09,192.0.2.57,mallory,login_success,8080,DE
2026-08-18 16:33:37,192.0.2.27,frank,login_success,3125,BR
2026-08-18 16:33:47,192.0.2.168,dave,login_success,27572,CN
2026-08-18 16:34:02,192.0.2.182,carol,login_success,22,DE
2026-08-18 16:34:02,192.0.2.71,dave,login_success,40912,CN
2026-08-18 16:34:21,192.0.2.196,dave,login_failed,22,US
2026-08-18 16:34:25,192.0.2.125,mallory,login_failed,8080,US
2026-08-18 16:34:53,192.0.2.50,mallory,login_success,80,US
2026-08-18 16:35:02,192.0.2.158,eve,login_success,22,IN
2026-08-18 16:35:10,192.0.2.87,mallory,login_success,80,US
2026-08-18 16:35:17,192.0.2.29,frank,login_failed,22,IN
2026-08-18 16:35:30,192.0.2.143,dave,login_failed,80,DE
2026-08-18 16:35:38,192.0.2.161,frank,login_success,22,IN
2026-08-18 16:35:38,192.0.2.107,bob,login_success,41507,JP
2026-08-18 16:35:45,192.0.2.97,carol,login_failed,80,DE
2026-08-18 16:36:09,192.0.2.216,carol,login_failed,2399,DE
2026-08-18 16:36:10,192.0.2.61,eve,login_success,49396,IN
2026-08-18 16:36:17,192.0.2.41,frank,login_failed,4564,IN
2026-08-18 16:36:46,192.0.2.215,mallory,login_failed,22,US
2026-08-18 16:37:12,192.0.2.204,carol,login_success,80,IN
2026-08-18 16:38:15,192.0.2.227,eve,login_success,80,US
2026-08-18 16:38:15,192.0.2.175,mallory,login_success,63480,JP
2026-08-18 16:38:40,192.0.2.89,mallory,login_failed,8080,BR
2026-08-18 16:38:46,192.0.2.214,carol,login_failed,80,BR
2026-08-18 16:38:59,192.0.2.157,dave,login_failed,22,CN
2026-08-18 16:39:06,192.0.2.7,frank,login_success,22,IN
2026-08-18 16:39:26,192.0.2.155,carol,login_failed,8080,DE
2026-08-18 16:39:47,192.0.2.208,mallory,login_success,3389,JP
2026-08-18 16:39:58,192.0.2.243,frank,login_failed,22,DE
2026-08-18 16:40:20,192.0.2.162,dave,login_failed,22,JP
2026-08-18 16:40:25,192.0.2.219,alice,login_success,16400,IN
2026-08-18 16:40:31,192.0.2.1,bob,login_success,39828,US
2026-08-18 16:40:56,192.0.2.38,alice,login_success,80,US
2026-08-18 16:40:58,192.0.2.95,dave,login_success,22,IN
2026-08-18 16:41:19,192.0.2.227,alice,login_success,8080,DE
2026-08-18 16:41:26,192.0.2.125,frank,login_success,61262,DE
2026-08-18 16:41:29,192.0.2.18,eve,login_success,80,JP
2026-08-18 16:41:35,192.0.2.214,dave,login_success,22,IN
2026-08-18 16:41:36,192.0.2.128,eve,login_success,22,IN
2026-08-18 16:41:47,192.0.2.181,bob,login_success,8080,US
2026-08-18 16:41:48,192.0.2.51,eve,login_failed,37769,US
2026-08-18 16:42:04,192.0.2.41,carol,login_success,22,CN
2026-08-18 16:42:12,192.0.2.141,carol,login_success,8080,IN
2026-08-18 16:42:13,192.0.2.55,bob,login_success,8080,IN
2026-08-18 16:42:31,192.0.2.142,bob,login_success,80,IN
2026-08-18 16:42:40,192.0.2.219,alice,login_success,22,CN
2026-08-18 16:43:01,192.0.2.179,bob,login_success,3389,US
2026-08-18 16:43:28,192.0.2.36,alice,login_success,8080,DE
2026-08-18 16:43:41,192.0.2.75,dave,login_success,443,JP
2026-08-18 16:43:48,192.0.2.66,alice,login_failed,8080,BR
2026-08-18 16:43:51,192.0.2.128,frank,login_success,80,IN
2026-08-18 16:44:06,192.0.2.181,eve,login_failed,57057,CN
2026-08-18 16:44:15,192.0.2.23,carol,login_failed,3389,JP
2026-08-18 16:44:23,192.0.2.249,frank,login_success,443,IN
2026-08-18 16:44:57,192.0.2.238,bob,login_success,80,US
2026-08-18 16:45:00,192.0.2.181,alice,login_success,443,US
2026-08-18 16:45:08,192.0.2.83,eve,login_success,80,BR
2026-08-18 16:45:15,192.0.2.33,alice,login_success,3389,DE
2026-08-18 16:45:57,192.0.2.85,mallory,login_success,3389,JP
2026-08-18 16:46:10,192.0.2.162,eve,login_failed,22,US
2026-08-18 16:46:11,192.0.2.184,frank,login_success,80,DE
2026-08-18 16:46:33,192.0.2.209,dave,login_failed,34148,JP
2026-08-18 16:46:51,192.0.2.53,frank,login_failed,8080,CN
2026-08-18 16:47:36,192.0.2.94,dave,login_success,443,BR
2026-08-18 16:47:44,192.0.2.226,carol,login_success,443,JP
2026-08-18 16:47:48,192.0.2.186,eve,login_success,443,DE
2026-08-18 16:47:59,192.0.2.232,frank,login_success,22,IN
2026-08-18 16:48:02,192.0.2.109,alice,login_success,80,IN
2026-08-18 16:48:12,192.0.2.211,dave,login_success,42331,US
2026-08-18 16:48:18,192.0.2.20,eve,login_success,80,US
2026-08-18 16:48:23,192.0.2.29,bob,login_success,3389,JP
2026-08-18 16:48:29,192.0.2.22,dave,login_success,3389,BR
2026-08-18 16:48:39,192.0.2.148,eve,login_success,80,IN
2026-08-18 16:48:44,192.0.2.51,carol,login_success,443,CN
2026-08-18 16:48:55,192.0.2.165,mallory,login_success,8080,US
2026-08-18 16:48:56,192.0.2.103,carol,login_success,8080,JP
2026-08-18 16:49:16,192.0.2.161,carol,login_success,22,DE
2026-08-18 16:49:31,192.0.2.50,carol,login_success,3389,CN
2026-08-18 16:49:35,192.0.2.157,dave,login_success,22,DE
2026-08-18 16:50:09,192.0.2.2,bob,login_success,3389,BR
2026-08-18 16:50:15,192.0.2.113,dave,login_failed,80,JP
2026-08-18 16:50:19,192.0.2.137,frank,login_success,80,JP
2026-08-18 16:50:21,192.0.2.212,eve,login_success,37856,IN
2026-08-18 16:50:29,192.0.2.177,bob,login_failed,80,IN
2026-08-18 16:50:37,192.0.2.62,mallory,login_success,3389,BR
2026-08-18 16:50:46,192.0.2.194,bob,login_success,3389,BR
2026-08-18 16:51:06,192.0.2.201,bob,login_success,80,BR
2026-08-18 16:51:11,192.0.2.176,frank,login_failed,3389,IN
2026-08-18 16:51:33,192.0.2.172,frank,login_success,3389,DE
2026-08-18 16:51:33,192.0.2.134,frank,login_success,28322,BR
2026-08-18 16:51:36,192.0.2.61,eve,login_success,3389,IN
2026-08-18 16:51:48,192.0.2.36,carol,login_success,8466,JP
2026-08-18 16:52:10,192.0.2.184,eve,login_success,8080,JP
2026-08-18 16:52:11,192.0.2.177,mallory,login_success,22,DE
2026-08-18 16:52:23,192.0.2.63,mallory,login_failed,8080,JP
2026-08-18 16:52:26,192.0.2.60,carol,login_success,3389,US
2026-08-18 16:52:32,192.0.2.18,alice,login_success,8080,CN
2026-08-18 16:52:55,192.0.2.133,mallory,login_success,3389,US
2026-08-18 16:52:55,192.0.2.59,bob,login_failed,8080,IN
2026-08-18 16:52:57,192.0.2.214,dave,login_success,8080,CN
2026-08-18 16:53:09,192.0.2.57,bob,login_success,3389,DE
2026-08-18 16:53:12,192.0.2.177,frank,login_success,443,BR
2026-08-18 16:53:15,192.0.2.130,alice,login_success,5820,CN
2026-08-18 16:54:25,192.0.2.239,frank,login_success,22,DE
2026-08-18 16:54:27,192.0.2.113,dave,login_failed,443,DE
2026-08-18 16:54:29,192.0.2.113,mallory,login_success,22,JP
2026-08-18 16:54:32,192.0.2.89,mallory,login_success,443,BR
2026-08-18 16:54:36,192.0.2.34,alice,login_success,22,US
2026-08-18 16:54:43,192.0.2.175,bob,login_success,8080,JP
2026-08-18 16:54:53,192.0.2.221,bob,login_failed,443,CN
2026-08-18 16:55:05,192.0.2.98,eve,login_success,8080,IN
2026-08-18 16:55:05,192.0.2.212,bob,login_success,22,CN
2026-08-18 16:55:36,192.0.2.207,frank,login_success,31063,BR
2026-08-18 16:55:42,192.0.2.58,mallory,login_success,22,DE
2026-08-18 16:55:42,192.0.2.103,eve,login_success,80,CN
2026-08-18 16:55:50,192.0.2.91,mallory,login_success,8080,CN
2026-08-18 16:55:57,192.0.2.3,frank,login_success,443,US
2026-08-18 16:56:07,192.0.2.180,frank,login_success,3389,US
2026-08-18 16:56:07,192.0.2.117,dave,login_success,8080,IN
2026-08-18 16:56:18,192.0.2.170,mallory,login_failed,443,CN
2026-08-18 16:56:55,192.0.2.172,carol,login_success,22,JP
2026-08-18 16:57:15,192.0.2.233,bob,login_success,80,US
2026-08-18 16:57:25,192.0.2.111,dave,login_failed,443,JP
2026-08-18 16:57:29,192.0.2.97,dave,login_success,443,IN
2026-08-18 16:57:44,192.0.2.118,mallory,login_failed,443,US
2026-08-18 16:57:59,192.0.2.152,carol,login_success,8080,JP
2026-08-18 16:58:10,192.0.2.190,dave,login_success,8080,BR
2026-08-18 16:58:12,192.0.2.152,dave,login_failed,22,CN
2026-08-18 16:58:39,192.0.2.194,mallory,login_failed,8080,IN
2026-08-18 16:58:41,192.0.2.52,bob,login_success,20067,IN
2026-08-18 16:58:57,192.0.2.248,dave,login_failed,443,IN
2026-08-18 16:59:21,192.0.2.229,eve,login_success,63094,CN
2026-08-18 16:59:29,192.0.2.6,eve,login_success,8080,DE
2026-08-18 16:59:30,192.0.2.46,mallory,login_failed,3389,US
2026-08-18 16:59:47,192.0.2.180,alice,login_success,80,US
2026-08-18 16:59:49,192.0.2.236,alice,login_success,80,JP
2026-08-18 16:59:49,192.0.2.148,mallory,login_failed,443,DE
2026-08-18 17:00:16,192.0.2.2,alice,login_failed,80,US
2026-08-18 17:00:19,192.0.2.76,frank,login_success,80,DE
2026-08-18 17:00:27,192.0.2.17,mallory,login_success,23132,CN
2026-08-18 17:00:28,192.0.2.68,alice,login_success,8080,BR
2026-08-18 17:00:34,192.0.2.158,mallory,login_success,80,CN
2026-08-18 17:00:53,192.0.2.166,bob,login_success,18658,JP
2026-08-18 17:01:07,192.0.2.87,dave,login_success,3389,CN
2026-08-18 17:01:15,192.0.2.210,dave,login_failed,22,JP
2026-08-18 17:01:17,192.0.2.111,carol,login_failed,80,IN
2026-08-18 17:01:27,192.0.2.229,eve,login_failed,8080,US
2026-08-18 17:01:29,192.0.2.156,mallory,login_success,80,JP
2026-08-18 17:02:05,192.0.2.67,alice,login_success,22,IN
2026-08-18 17:02:23,192.0.2.125,carol,login_failed,443,US
2026-08-18 17:02:35,192.0.2.6,alice,login_failed,8080,CN
2026-08-18 17:02:37,192.0.2.8,carol,login_failed,56020,CN
2026-08-18 17:02:41,192.0.2.207,bob,login_success,80,JP
2026-08-18 17:02:42,192.0.2.17,carol,login_success,80,BR
2026-08-18 17:02:55,192.0.2.180,frank,login_success,80,JP
2026-08-18 17:03:10,192.0.2.234,frank,login_failed,443,BR
2026-08-18 17:03:20,192.0.2.1,dave,login_failed,3389,US
2026-08-18 17:03:20,192.0.2.77,frank,login_failed,6307,CN
2026-08-18 17:03:28,192.0.2.121,dave,login_success,3389,DE
2026-08-18 17:03:34,192.0.2.178,carol,login_success,3389,BR
2026-08-18 17:03:43,192.0.2.36,bob,login_success,22,BR
2026-08-18 17:04:16,192.0.2.105,alice,login_failed,22,JP
2026-08-18 17:04:17,192.0.2.59,frank,login_failed,80,BR
2026-08-18 17:04:17,192.0.2.58,alice,login_success,443,IN
2026-08-18 17:04:37,192.0.2.36,mallory,login_success,3389,JP
2026-08-18 17:04:54,192.0.2.233,alice,login_failed,443,CN
2026-08-18 17:05:15,192.0.2.64,frank,login_success,80,DE
2026-08-18 17:05:28,192.0.2.55,mallory,login_success,3389,IN
2026-08-18 17:05:29,192.0.2.115,mallory,login_success,22,DE
2026-08-18 17:05:34,192.0.2.205,carol,login_success,8080,BR
2026-08-18 17:05:38,192.0.2.200,alice,login_success,80,CN
2026-08-18 17:05:47,192.0.2.107,mallory,login_success,3389,CN
2026-08-18 17:06:06,192.0.2.176,alice,login_success,3389,DE
2026-08-18 17:06:09,192.0.2.137,dave,login_success,35508,DE
2026-08-18 17:06:31,192.0.2.158,bob,login_success,80,CN
2026-08-18 17:06:32,192.0.2.243,bob,login_success,8080,IN
2026-08-18 17:06:33,192.0.2.187,frank,login_success,3389,US
2026-08-18 17:06:37,192.0.2.205,dave,login_success,13239,CN
2026-08-18 17:06:39,192.0.2.183,alice,login_success,8080,IN
2026-08-18 17:06:46,192.0.2.215,alice,login_success,8080,BR
2026-08-18 17:06:48,192.0.2.119,frank,login_success,17757,US
2026-08-18 17:06:49,192.0.2.137,frank,login_failed,22,DE
2026-08-18 17:07:08,192.0.2.24,bob,login_success,443,JP
2026-08-18 17:07:08,192.0.2.222,alice,login_success,30738,IN
2026-08-18 17:07:09,192.0.2.231,dave,login_success,4026,JP
2026-08-18 17:07:14,192.0.2.139,carol,login_success,22,IN
2026-08-18 17:07:36,192.0.2.98,frank,login_failed,443,DE
2026-08-18 17:07:41,192.0.2.121,alice,login_success,8080,IN
2026-08-18 17:07:47,192.0.2.137,bob,login_success,3389,DE
2026-08-18 17:07:53,192.0.2.209,frank,login_success,8080,CN
2026-08-18 17:08:04,192.0.2.1,alice,login_success,22,BR
2026-08-18 17:08:41,192.0.2.122,carol,login_success,60188,US
2026-08-18 17:08:51,192.0.2.240,dave,login_success,80,DE
2026-08-18 17:08:57,192.0.2.104,bob,login_success,22,DE
2026-08-18 17:08:59,192.0.2.129,carol,login_failed,443,JP
2026-08-18 17:09:02,192.0.2.27,bob,login_success,8080,DE
2026-08-18 17:09:03,192.0.2.16,frank,login_success,80,JP
2026-08-18 17:09:06,192.0.2.189,dave,login_failed,22,US
2026-08-18 17:09:32,192.0.2.98,eve,login_success,20414,IN
2026-08-18 17:09:43,192.0.2.249,dave,login_success,50332,JP
2026-08-18 17:09:56,192.0.2.151,carol,login_success,22,DE
2026-08-18 17:09:57,192.0.2.170,dave,login_failed,80,BR
2026-08-18 17:10:16,192.0.2.33,dave,login_success,80,JP
2026-08-18 17:10:27,192.0.2.218,mallory,login_failed,80,BR
2026-08-18 17:10:39,192.0.2.241,bob,login_success,8080,DE
2026-08-18 17:10:42,192.0.2.127,dave,login_success,33764,BR
2026-08-18 17:10:42,192.0.2.142,carol,login_failed,3389,BR
2026-08-18 17:10:53,192.0.2.65,eve,login_success,42898,IN
2026-08-18 17:11:33,192.0.2.85,carol,login_success,8080,CN
2026-08-18 17:11:36,192.0.2.218,bob,login_success,80,JP
2026-08-18 17:11:36,192.0.2.50,eve,login_success,443,IN
2026-08-18 17:11:41,192.0.2.188,frank,login_success,8080,CN
2026-08-18 17:11:55,192.0.2.2,dave,login_success,80,IN
2026-08-18 17:12:01,192.0.2.120,alice,login_success,80,US
2026-08-18 17:12:04,192.0.2.130,eve,login_success,8080,US
2026-08-18 17:12:16,192.0.2.9,eve,login_failed,80,US
2026-08-18 17:12:32,192.0.2.180,frank,login_success,12312,US
2026-08-18 17:12:34,192.0.2.147,eve,login_success,80,DE
2026-08-18 17:12:52,192.0.2.79,frank,login_success,8080,BR
2026-08-18 17:13:04,192.0.2.12,bob,login_success,80,CN
2026-08-18 17:13:06,192.0.2.117,eve,login_success,8080,BR
2026-08-18 17:13:31,192.0.2.23,dave,login_success,8080,US
2026-08-18 17:13:44,192.0.2.207,mallory,login_success,3389,US
2026-08-18 17:14:12,192.0.2.128,eve,login_success,443,IN
2026-08-18 17:14:18,192.0.2.170,carol,login_success,8080,IN
2026-08-18 17:14:40,192.0.2.185,frank,login_success,80,JP
2026-08-18 17:14:48,192.0.2.135,carol,login_failed,3389,JP
2026-08-18 17:14:59,192.0.2.14,frank,login_failed,80,BR
2026-08-18 17:15:05,192.0.2.171,mallory,login_success,32081,US
2026-08-18 17:15:08,192.0.2.175,mallory,login_success,22,BR
2026-08-18 17:15:10,192.0.2.118,carol,login_success,13376,US
2026-08-18 17:15:21,192.0.2.169,bob,login_success,54520,US
2026-08-18 17:15:31,192.0.2.69,bob,login_failed,3389,US
2026-08-18 17:15:31,192.0.2.142,eve,login_success,443,CN
2026-08-18 17:15:35,192.0.2.107,frank,login_success,22,BR
2026-08-18 17:15:45,192.0.2.124,carol,login_success,3389,DE
2026-08-18 17:16:19,192.0.2.133,frank,login_failed,55459,DE
2026-08-18 17:16:22,192.0.2.96,bob,login_success,3389,US
2026-08-18 17:16:27,192.0.2.60,carol,login_failed,8080,JP
2026-08-18 17:16:34,192.0.2.210,dave,login_failed,9016,DE
2026-08-18 17:16:34,192.0.2.83,frank,login_success,80,CN
2026-08-18 17:17:13,192.0.2.160,eve,login_success,8080,DE
2026-08-18 17:17:23,192.0.2.97,bob,login_success,443,JP
2026-08-18 17:17:35,192.0.2.246,alice,login_success,65342,CN
2026-08-18 17:17:50,192.0.2.156,mallory,login_failed,47734,CN
2026-08-18 17:17:50,192.0.2.83,alice,login_failed,8080,US
2026-08-18 17:18:10,192.0.2.12,alice,login_success,22,US
2026-08-18 17:18:20,192.0.2.10,mallory,login_success,443,US
2026-08-18 17:18:45,192.0.2.93,dave,login_success,22,CN
2026-08-18 17:18:52,192.0.2.64,eve,login_success,80,US
2026-08-18 17:18:58,192.0.2.210,alice,login_failed,22,US
2026-08-18 17:19:12,192.0.2.96,bob,login_success,22,US
2026-08-18 17:19:56,192.0.2.197,carol,login_success,40820,CN
2026-08-18 17:20:07,192.0.2.139,frank,login_success,8080,IN
2026-08-18 17:20:44,192.0.2.89,alice,login_success,24033,BR
2026-08-18 17:20:44,192.0.2.225,eve,login_failed,443,CN
2026-08-18 17:20:52,192.0.2.122,carol,login_failed,29993,DE
2026-08-18 17:20:55,192.0.2.236,eve,login_success,80,JP
2026-08-18 17:21:01,192.0.2.245,mallory,login_success,22,JP
2026-08-18 17:21:15,192.0.2.141,dave,login_success,10287,CN
2026-08-18 17:21:26,192.0.2.27,alice,login_success,38467,IN
2026-08-18 17:21:40,192.0.2.233,dave,login_success,22,BR
2026-08-18 17:21:59,192.0.2.59,dave,login_success,22,DE
2026-08-18 17:22:09,192.0.2.181,dave,login_success,443,CN
2026-08-18 17:22:18,192.0.2.150,carol,login_success,3389,US
2026-08-18 17:22:19,192.0.2.140,eve,login_success,80,IN
2026-08-18 17:22:25,192.0.2.99,bob,login_success,443,IN
2026-08-18 17:22:26,192.0.2.92,frank,login_success,8080,US
2026-08-18 17:22:31,192.0.2.130,alice,login_success,40484,BR
2026-08-18 17:22:32,192.0.2.218,carol,login_failed,26776,CN
2026-08-18 17:23:10,192.0.2.150,dave,login_failed,443,US
2026-08-18 17:23:20,192.0.2.159,bob,login_success,3389,IN
2026-08-18 17:23:50,192.0.2.249,eve,login_failed,22,CN
2026-08-18 17:24:02,192.0.2.133,carol,login_success,443,CN
2026-08-18 17:24:15,192.0.2.99,frank,login_success,3389,US
2026-08-18 17:24:26,192.0.2.187,carol,login_failed,22,JP
2026-08-18 17:25:09,192.0.2.31,dave,login_success,33501,CN
2026-08-18 17:25:10,192.0.2.239,dave,login_success,8080,JP
2026-08-18 17:25:32,192.0.2.199,dave,login_success,80,DE
2026-08-18 17:25:46,192.0.2.211,carol,login_success,17830,BR
2026-08-18 17:25:50,192.0.2.141,bob,login_failed,29736,JP
2026-08-18 17:26:37,192.0.2.145,eve,login_success,3389,IN
2026-08-18 17:26:46,192.0.2.188,alice,login_failed,443,JP
2026-08-18 17:26:51,192.0.2.78,carol,login_success,80,JP
2026-08-18 17:26:59,192.0.2.142,eve,login_success,8080,CN
2026-08-18 17:27:11,192.0.2.148,alice,login_failed,3389,BR
2026-08-18 17:27:22,192.0.2.65,frank,login_success,22,IN
2026-08-18 17:27:57,192.0.2.79,carol,login_success,80,IN
2026-08-18 17:28:01,192.0.2.37,frank,login_failed,80,DE
2026-08-18 17:28:01,192.0.2.156,alice,login_failed,443,JP
2026-08-18 17:28:10,192.0.2.170,mallory,login_failed,22,US
